slutpris,avgift_kr,boarea_kvm,antal_rum,sald_datum,prisforandring_pct,pris_per_kvm,omrade,url,bostadstyp,raw_text,sald_ar,sald_manad,sald_kvartal,omrade_clean,kvm_per_rum,avgift_per_kvm,avgift_andel,sasong,budkrig,prissankt,storlek_kategori
4595000,0.0,158.0,6.0,2021-08-27,0.0,29082.0,Villa Mosås,https://www.hemnet.se/salda/villa-6rum-mosas-orebro-kommun-gullbergs-vag-8-1444082,villor,"Maps Data: Google © 2026 Såld 27 aug. 2021 Gullbergs väg 8 Villa Mosås, Örebro kommun 158+70 m² 6 rum 988 m² Slutpris 4 595 000 kr ±0 % LF Fastighetsförmedling Örebro",2021,8,3,Mosås,26.3,0.0,0.0,sommar,0,0,xxl (150+)
2520000,0.0,94.0,4.0,2021-08-27,15.0,26809.0,Villa Lillkyrka,https://www.hemnet.se/salda/villa-4rum-lillkyrka-orebro-kommun-slyte-307-1445141,villor,"Maps Data: Google © 2026 Såld 27 aug. 2021 Slyte 307 Villa Lillkyrka, Örebro kommun 94+122 m² 4 rum 1 532 m² Slutpris 2 520 000 kr +15 % Mäklarhuset Örebro",2021,8,3,Lillkyrka,23.5,0.0,0.0,sommar,1,0,stor (80-100)
2825000,0.0,87.0,4.0,2021-08-27,42.0,32471.0,Villa Latorp,https://www.hemnet.se/salda/villa-4rum-latorp-orebro-kommun-vintrosavagen-31-1445132,villor,"Maps Data: Google © 2026 Såld 27 aug. 2021 Vintrosavägen 31 Villa Latorp, Örebro kommun 87+14 m² 4 rum 2 725 m² Slutpris 2 825 000 kr +42 % Mäklarhuset Örebro",2021,8,3,Latorp,21.8,0.0,0.0,sommar,1,0,stor (80-100)
6150000,0.0,180.0,10.0,2021-08-27,12.0,34167.0,Villa Lillån,https://www.hemnet.se/salda/villa-10rum-lillan-orebro-kommun-hovstabyvagen-12-1444831,villor,"Maps Data: Google © 2026 Såld 27 aug. 2021 Hovstabyvägen 12 Villa Lillån, Örebro kommun 180+35 m² 10 rum 897 m² Slutpris 6 150 000 kr +12 % Bjurfors Örebro",2021,8,3,Lillån,18.0,0.0,0.0,sommar,1,0,xxl (150+)
3600000,0.0,109.0,5.0,2021-08-27,-1.0,33028.0,Villa Hidingsta,https://www.hemnet.se/salda/villa-5rum-hidingsta-orebro-kommun-trumstensvagen-4-1444633,villor,"Maps Data: Google © 2026 Såld 27 aug. 2021 Trumstensvägen 4 Villa Hidingsta, Örebro kommun 109+29 m² 5 rum 1 155 m² Slutpris 3 600 000 kr -1 % Bjurfors Örebro",2021,8,3,Hidingsta,21.8,0.0,0.0,sommar,0,1,xl (100-150)
3600000,0.0,120.0,5.0,2021-08-26,22.0,30000.0,Villa Axberg,https://www.hemnet.se/salda/villa-5rum-axberg-orebro-kommun-axbergs-haggen-509-1443553,villor,"Maps Data: Google © 2026 Såld 26 aug. 2021 Axbergs Häggen 509 Villa Axberg, Örebro kommun 120 m² 5 rum 2 641 m² Slutpris 3 600 000 kr +22 % LF Fastighetsförmedling Örebro",2021,8,3,Axberg,24.0,0.0,0.0,sommar,1,0,xl (100-150)
9000000,0.0,207.0,7.0,2021-08-26,13.0,43478.0,Villa Gamla Hjärsta,https://www.hemnet.se/salda/villa-7rum-gamla-hjarsta-orebro-kommun-hjarstavagen-9-1443068,villor,"Såld 26 aug. 2021 Hjärstavägen 9 Villa Gamla Hjärsta, Örebro kommun 207+32 m² 7 rum 1 122 m² Slutpris 9 000 000 kr +13 % Erik Olsson Fastighetsförmedling",2021,8,3,Gamla Hjärsta,29.6,0.0,0.0,sommar,1,0,xxl (150+)
3000000,0.0,95.0,4.0,2021-08-24,7.0,31579.0,Villa Västra Oxhagen,https://www.hemnet.se/salda/villa-4rum-vastra-oxhagen-orebro-kommun-stromstaregatan-99-1441947,villor,"Maps Data: Google © 2026 Såld 24 aug. 2021 Strömstaregatan 99 Villa Västra Oxhagen, Örebro kommun 95 m² 4 rum 588 m² Slutpris 3 000 000 kr +7 % Mäklarhuset Örebro",2021,8,3,Västra Oxhagen,23.8,0.0,0.0,sommar,1,0,stor (80-100)
4000000,0.0,125.0,6.0,2021-08-23,34.0,32000.0,Villa Sörby,https://www.hemnet.se/salda/villa-6rum-sorby-orebro-kommun-nyhemsgatan-3-1441803,villor,"Maps Data: Google © 2026 Såld 23 aug. 2021 Nyhemsgatan 3 Villa Sörby, Örebro kommun 125+72 m² 6 rum 565 m² Uteplats Slutpris 4 000 000 kr +34 % Fastighetsbyrån Örebro",2021,8,3,Sörby,20.8,0.0,0.0,sommar,1,0,xl (100-150)
1950000,0.0,105.0,3.0,2021-08-22,18.0,18571.0,Villa Hidingsta,https://www.hemnet.se/salda/villa-3rum-hidingsta-orebro-kommun-hidingsta-512-1440481,villor,"Maps Data: Google © 2026 Såld 22 aug. 2021 Hidingsta 512 Villa Hidingsta, Örebro kommun 105+58 m² 3 rum 1 738 m² Slutpris 1 950 000 kr +18 % LF Fastighetsförmedling Örebro",2021,8,3,Hidingsta,35.0,0.0,0.0,sommar,1,0,xl (100-150)
3295000,0.0,127.0,5.0,2021-08-20,0.0,25945.0,Villa Björkhaga,https://www.hemnet.se/salda/villa-5rum-bjorkhaga-orebro-kommun-postmastaregatan-9-1439832,villor,"Maps Data: Google © 2026 Såld 20 aug. 2021 Postmästaregatan 9 Villa Björkhaga, Örebro kommun 127 m² 5 rum 178 m² Slutpris 3 295 000 kr ±0 % Notar",2021,8,3,Björkhaga,25.4,0.0,0.0,sommar,0,0,xl (100-150)
3255000,0.0,93.0,4.0,2021-08-20,10.0,35000.0,Villa Glanshammar,https://www.hemnet.se/salda/villa-4rum-glanshammar-orebro-kommun-asvagen-2-1439712,villor,"Maps Data: Google © 2026 Såld 20 aug. 2021 Åsvägen 2 Villa Glanshammar, Örebro kommun 93+138 m² 4 rum 945 m² Slutpris 3 255 000 kr +10 % HusmanHagberg Örebro",2021,8,3,Glanshammar,23.2,0.0,0.0,sommar,1,0,stor (80-100)
4100000,0.0,146.0,6.0,2021-08-19,3.0,28082.0,Villa Adolfsberg,https://www.hemnet.se/salda/villa-6rum-adolfsberg-orebro-kommun-kalle-posts-vag-4-1438735,villor,"Såld 19 aug. 2021 Kalle Posts väg 4 Villa Adolfsberg, Örebro kommun 146+13 m² 6 rum 330 m² Slutpris 4 100 000 kr +3 % Erik Olsson Fastighetsförmedling",2021,8,3,Adolfsberg,24.3,0.0,0.0,sommar,1,0,xl (100-150)
6350000,0.0,192.0,8.0,2021-08-19,11.0,33073.0,Nasta,https://www.hemnet.se/salda/villa-8rum-adolfsberg-nasta-orebro-kommun-doktorsvagen-17-1439124,villor,"Såld 19 aug. 2021 Doktorsvägen 17 Villa Adolfsberg - Nasta, Örebro kommun 192+24 m² 8 rum 959 m² Uteplats Slutpris 6 350 000 kr +11 % Svensk Fastighetsförmedling Örebro",2021,8,3,Nasta,24.0,0.0,0.0,sommar,1,0,xxl (150+)
4500000,0.0,130.0,5.0,2021-08-19,6.0,34615.0,C Villa Nya Hjärsta,https://www.hemnet.se/salda/villa-5rum-nya-hjarsta-orebro-kommun-fardemansgatan-42c-1438809,villor,"Maps Data: Google © 2026 Såld 19 aug. 2021 Färdemansgatan 42C Villa Nya Hjärsta, Örebro kommun 130+36 m² 5 rum 897 m² Slutpris 4 500 000 kr +6 % LF Fastighetsförmedling Örebro",2021,8,3,Villa Nya Hjärsta,26.0,0.0,0.0,sommar,1,0,xl (100-150)
3420000,0.0,96.0,4.0,2021-08-19,4.0,35625.0,Villa Glanshammar,https://www.hemnet.se/salda/villa-4rum-glanshammar-orebro-kommun-parkvagen-2-1438685,villor,"Maps Data: Google © 2026 Såld 19 aug. 2021 Parkvägen 2 Villa Glanshammar, Örebro kommun 96+151 m² 4 rum 1 311 m² Slutpris 3 420 000 kr +4 % LF Fastighetsförmedling Örebro",2021,8,3,Glanshammar,24.0,0.0,0.0,sommar,1,0,stor (80-100)
2280000,0.0,60.0,2.0,2021-08-16,27.0,38000.0,Villa Ormesta,https://www.hemnet.se/salda/villa-2rum-ormesta-orebro-kommun-ormesta-520-1436375,villor,"Maps Data: Google © 2026 Såld 16 aug. 2021 Ormesta 520 Villa Ormesta, Örebro kommun 60+5 m² 2 rum 980 m² Slutpris 2 280 000 kr +27 % LF Fastighetsförmedling Örebro",2021,8,3,Ormesta,30.0,0.0,0.0,sommar,1,0,liten (40-60)
3650000,0.0,94.0,4.0,2021-08-13,11.0,38830.0,Villa Adolfsberg,https://www.hemnet.se/salda/villa-4rum-adolfsberg-orebro-kommun-loka-grand-50-1435825,villor,"Maps Data: Google © 2026 Såld 13 aug. 2021 Loka gränd 50 Villa Adolfsberg, Örebro kommun 94+13 m² 4 rum 274 m² Slutpris 3 650 000 kr +11 % Fastighetsbyrån Örebro",2021,8,3,Adolfsberg,23.5,0.0,0.0,sommar,1,0,stor (80-100)
3950000,0.0,110.0,5.0,2021-08-13,-1.0,35909.0,Villa Brickeberg,https://www.hemnet.se/salda/villa-5rum-brickeberg-orebro-kommun-rundstigen-3-1435194,villor,"Såld 13 aug. 2021 Rundstigen 3 Villa Brickeberg, Örebro kommun 110+61 m² 5 rum 797 m² Slutpris 3 950 000 kr -1 % Svensk Fastighetsförmedling Örebro",2021,8,3,Brickeberg,22.0,0.0,0.0,sommar,0,1,xl (100-150)
4400000,0.0,108.0,4.0,2021-08-12,10.0,40741.0,Villa Näsby,https://www.hemnet.se/salda/villa-4rum-nasby-orebro-kommun-barkaregatan-57-1434657,villor,"Maps Data: Google © 2026 Såld 12 aug. 2021 Barkaregatan 57 Villa Näsby, Örebro kommun 108 m² 4 rum 206 m² Slutpris 4 400 000 kr +10 % LF Fastighetsförmedling Örebro",2021,8,3,Näsby,27.0,0.0,0.0,sommar,1,0,xl (100-150)
5400000,0.0,135.0,5.0,2021-08-12,13.0,40000.0,Villa Adolfsberg,https://www.hemnet.se/salda/villa-5rum-adolfsberg-orebro-kommun-stromstorpsvagen-37-1434912,villor,"Maps Data: Google © 2026 Såld 12 aug. 2021 Strömstorpsvägen 37 Villa Adolfsberg, Örebro kommun 135 m² 5 rum 422 m² Slutpris 5 400 000 kr +13 % Mäklarhuset Örebro",2021,8,3,Adolfsberg,27.0,0.0,0.0,sommar,1,0,xl (100-150)
1100000,0.0,50.0,2.0,2021-08-11,0.0,22000.0,Villa Glanshammar,https://www.hemnet.se/salda/villa-2rum-glanshammar-orebro-kommun-nyttinge-514-1434124,villor,"Maps Data: Google © 2026 Såld 11 aug. 2021 Nyttinge 514 Villa Glanshammar, Örebro kommun 50+10 m² 2 rum 1,5 ha Slutpris 1 100 000 kr ±0 % HusmanHagberg Örebro",2021,8,3,Glanshammar,25.0,0.0,0.0,sommar,0,0,liten (40-60)
3500000,0.0,118.0,5.0,2021-08-11,9.0,29661.0,Villa Vintrosa,https://www.hemnet.se/salda/villa-5rum-vintrosa-orebro-kommun-hagvagen-20-1434063,villor,"Maps Data: Google © 2026 Såld 11 aug. 2021 Hagvägen 20 Villa Vintrosa, Örebro kommun 118+70 m² 5 rum 1 163 m² Slutpris 3 500 000 kr +9 % LF Fastighetsförmedling Örebro",2021,8,3,Vintrosa,23.6,0.0,0.0,sommar,1,0,xl (100-150)
3700000,0.0,89.0,4.0,2021-08-11,0.0,41573.0,Villa Gamla Hjärsta,https://www.hemnet.se/salda/villa-4rum-gamla-hjarsta-orebro-kommun-apelvagen-34-1433984,villor,"Maps Data: Google © 2026 Såld 11 aug. 2021 Apelvägen 34 Villa Gamla Hjärsta, Örebro kommun 89+7 m² 4 rum 771 m² Slutpris 3 700 000 kr ±0 % Bjurfors Örebro",2021,8,3,Gamla Hjärsta,22.2,0.0,0.0,sommar,0,0,stor (80-100)
5600000,0.0,176.0,7.0,2021-08-07,2.0,31818.0,Villa Glanshammar,https://www.hemnet.se/salda/villa-7rum-glanshammar-orebro-kommun-stallvagen-3-1438687,villor,"Maps Data: Google © 2026 Såld 7 aug. 2021 Stallvägen 3 Villa Glanshammar, Örebro kommun 176+48 m² 7 rum 723 m² Slutpris 5 600 000 kr +2 % LF Fastighetsförmedling Örebro",2021,8,3,Glanshammar,25.1,0.0,0.0,sommar,1,0,xxl (150+)
7200000,0.0,175.0,8.0,2021-08-06,-6.0,41143.0,Villa Södermalm,https://www.hemnet.se/salda/villa-8rum-sodermalm-orebro-kommun-krontorpsgatan-22-1432353,villor,"Maps Data: Google © 2026 Såld 6 aug. 2021 Krontorpsgatan 22 Villa Södermalm, Örebro kommun 175+93 m² 8 rum 277 m² Slutpris 7 200 000 kr -6 % Mäklarhuset Örebro",2021,8,3,Södermalm,21.9,0.0,0.0,sommar,0,1,xxl (150+)
3500000,0.0,134.0,6.0,2021-08-05,27.0,26119.0,Villa Kårsta,https://www.hemnet.se/salda/villa-6rum-karsta-orebro-kommun-mollevagen-14-1431895,villor,"Såld 5 aug. 2021 Möllevägen 14 Villa Kårsta, Örebro kommun 134 m² 6 rum 2 499 m² Slutpris 3 500 000 kr +27 % Erik Olsson Fastighetsförmedling",2021,8,3,Kårsta,22.3,0.0,0.0,sommar,1,0,xl (100-150)
2800000,0.0,147.0,6.0,2021-08-05,12.0,19048.0,Villa Stora Mellösa,https://www.hemnet.se/salda/villa-6rum-stora-mellosa-orebro-kommun-linfrovagen-9-1431882,villor,"Såld 5 aug. 2021 Linfrövägen 9 Villa Stora Mellösa, Örebro kommun 147+98 m² 6 rum 926 m² Slutpris 2 800 000 kr +12 % Svensk Fastighetsförmedling Örebro",2021,8,3,Stora Mellösa,24.5,0.0,0.0,sommar,1,0,xl (100-150)
4600000,0.0,146.0,6.0,2021-08-04,15.0,31507.0,Villa Adolfsberg,https://www.hemnet.se/salda/villa-6rum-adolfsberg-orebro-kommun-kalle-posts-vag-38-1431437,villor,"Maps Data: Google © 2026 Såld 4 aug. 2021 Kalle Posts väg 38 Villa Adolfsberg, Örebro kommun 146+30 m² 6 rum 330 m² Slutpris 4 600 000 kr +15 % LF Fastighetsförmedling Örebro",2021,8,3,Adolfsberg,24.3,0.0,0.0,sommar,1,0,xl (100-150)
1250000,0.0,70.0,,2021-08-04,-16.0,17857.0,Villa Axberg,https://www.hemnet.se/salda/villa-70m2-axberg-orebro-kommun-navesta-737-1431434,villor,"Maps Data: Google © 2026 Såld 4 aug. 2021 Nävesta 737 Villa Axberg, Örebro kommun 70 m² 6 835 m² Slutpris 1 250 000 kr -16 % LF Fastighetsförmedling Örebro",2021,8,3,Axberg,,0.0,0.0,sommar,0,1,medel (60-80)
1995000,0.0,90.0,4.0,2021-07-30,-11.0,22167.0,Villa Örebro,https://www.hemnet.se/salda/villa-4rum-orebro-kommun-kils-nytorp-229-1430104,villor,"Maps Data: Google © 2026 Såld 30 jul. 2021 Kils-Nytorp 229 Villa Örebro, Örebro kommun 90 m² 4 rum 2 804 m² Slutpris 1 995 000 kr -11 % Mäklarhuset Örebro",2021,7,3,Örebro,22.5,0.0,0.0,sommar,0,1,stor (80-100)
5700000,0.0,120.0,4.0,2021-07-30,4.0,47500.0,Villa Adolfsberg,https://www.hemnet.se/salda/villa-4rum-adolfsberg-orebro-kommun-sanatorievagen-59-1429794,villor,"Maps Data: Google © 2026 Såld 30 jul. 2021 Sanatorievägen 59 Villa Adolfsberg, Örebro kommun 120 m² 4 rum 1 178 m² Slutpris 5 700 000 kr +4 % Bjurfors Örebro",2021,7,3,Adolfsberg,30.0,0.0,0.0,sommar,1,0,xl (100-150)
910000,0.0,90.0,4.0,2021-07-28,-17.0,10111.0,Villa Lillkyrka,https://www.hemnet.se/salda/villa-4rum-lillkyrka-orebro-kommun-slyte-219-1428706,villor,"Såld 28 jul. 2021 Slyte 219 Villa Lillkyrka, Örebro kommun 90 m² 4 rum 1 397 m² Slutpris 910 000 kr -17 % Svensk Fastighetsförmedling Örebro",2021,7,3,Lillkyrka,22.5,0.0,0.0,sommar,0,1,stor (80-100)
3245000,0.0,83.0,3.0,2021-07-20,0.0,39096.0,Villa Örebro,https://www.hemnet.se/salda/villa-3rum-orebro-orebro-kommun-lansmansgatan-15-1426131,villor,"Såld 20 jul. 2021 Länsmansgatan 15 Villa Örebro, Örebro kommun 83 m² 3 rum 867 m² Balkong Uteplats Slutpris 3 245 000 kr ±0 % Svensk Fastighetsförmedling Örebro",2021,7,3,Örebro,27.7,0.0,0.0,sommar,0,0,stor (80-100)
1800000,0.0,90.0,2.0,2021-07-16,-21.0,20000.0,Fritidshus Klockhammar,https://www.hemnet.se/salda/villa-2rum-klockhammar-orebro-kommun-utflyktsvagen-12-1425070,villor,"Maps Data: Google © 2026 Såld 16 jul. 2021 Utflyktsvägen 12 Fritidshus Klockhammar, Örebro kommun 90 m² 2 rum 2 569 m² Slutpris 1 800 000 kr -21 % Fastighetsbyrån Örebro",2021,7,3,Fritidshus Klockhammar,45.0,0.0,0.0,sommar,0,1,stor (80-100)
1100000,0.0,60.0,2.0,2021-07-15,11.0,18333.0,Villa Ekeberga,https://www.hemnet.se/salda/villa-2rum-ekeberga-orebro-kommun-ekeberg-220-1424249,villor,"Maps Data: Google © 2026 Såld 15 jul. 2021 Ekeberg 220 Villa Ekeberga, Örebro kommun 60+10 m² 2 rum 1 516 m² Slutpris 1 100 000 kr +11 % SkandiaMäklarna Örebro",2021,7,3,Ekeberga,30.0,0.0,0.0,sommar,1,0,liten (40-60)
6100000,0.0,145.0,5.0,2021-07-13,22.0,42069.0,Almby,https://www.hemnet.se/salda/villa-5rum-ekeby-almby-orebro-kommun-blacksvampsvagen-4-1423447,villor,"Såld 13 jul. 2021 Bläcksvampsvägen 4 Villa Ekeby-Almby, Örebro kommun 145 m² 5 rum 799 m² Uteplats Slutpris 6 100 000 kr +22 % Svensk Fastighetsförmedling Örebro",2021,7,3,Almby,29.0,0.0,0.0,sommar,1,0,xl (100-150)
550000,0.0,51.0,3.0,2021-07-12,0.0,10784.0,Villa Glanshammar,https://www.hemnet.se/salda/villa-3rum-orebro-kommun-kumla-929-1423017,villor,"Maps Data: Google © 2026 Såld 12 jul. 2021 Kumla 929 Villa Glanshammar, Örebro kommun 51 m² 3 rum 10 428 m² Slutpris 550 000 kr ±0 % Fastighetsbyrån Örebro",2021,7,3,Glanshammar,17.0,0.0,0.0,sommar,0,0,liten (40-60)
2525000,0.0,103.0,4.0,2021-07-09,44.0,24515.0,Villa Odensbacken,https://www.hemnet.se/salda/villa-4rum-odensbacken-orebro-kommun-hummelsta-111-1424099,villor,"Maps Data: Google © 2026 Såld 9 jul. 2021 Hummelsta 111 Villa Odensbacken, Örebro kommun 103 m² 4 rum 5 200 m² Slutpris 2 525 000 kr +44 % LF Fastighetsförmedling Örebro",2021,7,3,Odensbacken,25.8,0.0,0.0,sommar,1,0,xl (100-150)
2600000,0.0,143.0,6.0,2021-07-07,45.0,18182.0,Villa Odensbacken,https://www.hemnet.se/salda/villa-6rum-odensbacken-orebro-kommun-djurklouvagen-29-1420601,villor,"Maps Data: Google © 2026 Såld 7 jul. 2021 Djurklouvägen 29 Villa Odensbacken, Örebro kommun 143+38 m² 6 rum 918 m² Slutpris 2 600 000 kr +45 % LF Fastighetsförmedling Örebro",2021,7,3,Odensbacken,23.8,0.0,0.0,sommar,1,0,xl (100-150)
6700000,0.0,178.0,7.0,2021-07-07,14.0,37640.0,Almby,https://www.hemnet.se/salda/villa-7rum-ekeby-almby-orebro-kommun-svampvagen-19-1420391,villor,"Maps Data: Google © 2026 Såld 7 jul. 2021 Svampvägen 19 Villa Ekeby-Almby, Örebro kommun 178 m² 7 rum 1 571 m² Slutpris 6 700 000 kr +14 % Bjurfors Örebro",2021,7,3,Almby,25.4,0.0,0.0,sommar,1,0,xxl (150+)
800000,0.0,64.0,3.0,2021-07-05,1.0,12500.0,Villa Hampetorp,https://www.hemnet.se/salda/villa-3rum-hampetorp-orebro-kommun-vinogatan-20-1419245,villor,"Såld 5 jul. 2021 Vinögatan 20 Villa Hampetorp, Örebro kommun 64+10 m² 3 rum 1 356 m² Slutpris 800 000 kr +1 % Erik Olsson Fastighetsförmedling",2021,7,3,Hampetorp,21.3,0.0,0.0,sommar,1,0,medel (60-80)
2560000,0.0,122.0,5.0,2021-07-02,2.0,20984.0,Villa Stora Mellösa,https://www.hemnet.se/salda/villa-5rum-stora-mellosa-orebro-kommun-wallinvagen-8-1419427,villor,"Maps Data: Google © 2026 Såld 2 jul. 2021 Wallinvägen 8 Villa Stora Mellösa, Örebro kommun 122 m² 5 rum 553 m² Uteplats Slutpris 2 560 000 kr +2 % Fastighetsbyrån Örebro",2021,7,3,Stora Mellösa,24.4,0.0,0.0,sommar,1,0,xl (100-150)
4300000,0.0,153.0,6.0,2021-07-02,13.0,28105.0,Villa Hovsta,https://www.hemnet.se/salda/villa-6rum-hovsta-orebro-kommun-slingvagen-45-1418317,villor,"Såld 2 jul. 2021 Slingvägen 45 Villa Hovsta, Örebro kommun 153+28 m² 6 rum 409 m² Slutpris 4 300 000 kr +13 % Erik Olsson Fastighetsförmedling",2021,7,3,Hovsta,25.5,0.0,0.0,sommar,1,0,xxl (150+)
2350000,0.0,80.0,3.0,2021-07-01,27.0,29375.0,,"https://www.hemnet.se/salda/villa-3rum-sticksjo,-glanshammar-orebro-kommun-sodra-sjobacken-7-1417590",villor,"Maps Data: Google © 2026 Såld 1 jul. 2021 Södra Sjöbacken 7 Villa Sticksjö, Glanshammar, Örebro kommun 80+30 m² 3 rum 1 630 m² Slutpris 2 350 000 kr +27 % Mäklarringen Örebro",2021,7,3,,26.7,0.0,0.0,sommar,1,0,medel (60-80)
2250000,0.0,81.0,6.0,2021-06-29,0.0,27778.0,Villa Stora Mellösa,https://www.hemnet.se/salda/villa-6rum-stora-mellosa-orebro-kommun-namndvagen-1-1416220,villor,"Maps Data: Google © 2026 Såld 29 jun. 2021 Nämndvägen 1 Villa Stora Mellösa, Örebro kommun 81+70 m² 6 rum 1 023 m² Slutpris 2 250 000 kr ±0 % Bjurfors Örebro",2021,6,2,Stora Mellösa,13.5,0.0,0.0,sommar,0,0,stor (80-100)
4825000,0.0,142.0,5.0,2021-06-28,11.0,33979.0,A Villa Lillån,https://www.hemnet.se/salda/villa-5rum-lillan-orebro-kommun-vinterhagsvagen-16-a-1415798,villor,"Maps Data: Google © 2026 Såld 28 jun. 2021 Vinterhagsvägen 16 A Villa Lillån, Örebro kommun 142+155 m² 5 rum 856 m² Slutpris 4 825 000 kr +11 % Fastighetsbyrån Örebro",2021,6,2,Villa Lillån,28.4,0.0,0.0,sommar,1,0,xl (100-150)
8150000,0.0,299.0,7.0,2021-06-28,,27258.0,Villa Örebro,https://www.hemnet.se/salda/villa-7rum-orebro-orebro-kommun-mosas-155-1415041,villor,"Maps Data: Google © 2026 Såld 28 jun. 2021 Mosås 155 Villa Örebro, Örebro kommun 299+60 m² 7 rum 2 000 m² Slutpris 8 150 000 kr Lejons Mäkleri",2021,6,2,Örebro,42.7,0.0,0.0,sommar,0,0,xxl (150+)
7500000,0.0,125.0,6.0,2021-06-27,-25.0,60000.0,B Villa Lillån,https://www.hemnet.se/salda/villa-6rum-lillan-orebro-kommun-fabrovagen-8b-1415153,villor,"Maps Data: Google © 2026 Såld 27 jun. 2021 Fäbrovägen 8B Villa Lillån, Örebro kommun 125+80 m² 6 rum 9 524 m² Slutpris 7 500 000 kr -25 % HusmanHagberg Örebro",2021,6,2,Villa Lillån,20.8,0.0,0.0,sommar,0,1,xl (100-150)
10100000,0.0,180.0,7.0,2021-06-24,12.0,56111.0,Villa Öster,https://www.hemnet.se/salda/villa-7rum-oster-orebro-kommun-oskarsvagen-37-1414277,villor,"Såld 24 jun. 2021 Oskarsvägen 37 Villa Öster, Örebro kommun 180+76 m² 7 rum 386 m² Slutpris 10 100 000 kr +12 % Erik Olsson Fastighetsförmedling",2021,6,2,Öster,25.7,0.0,0.0,sommar,1,0,xxl (150+)
6475000,0.0,144.0,6.0,2021-06-24,12.0,44965.0,Villa Marieberg,https://www.hemnet.se/salda/villa-6rum-marieberg-orebro-kommun-hjalmar-palms-vag-5-1413930,villor,"Maps Data: Google © 2026 Såld 24 jun. 2021 Hjalmar Palms väg 5 Villa Marieberg, Örebro kommun 144+148 m² 6 rum 1 120 m² Slutpris 6 475 000 kr +12 % Bjurfors Örebro",2021,6,2,Marieberg,24.0,0.0,0.0,sommar,1,0,xl (100-150)
500000,0.0,40.0,2.0,2021-06-23,1.0,12500.0,Villa Järle,https://www.hemnet.se/salda/villa-2rum-jarle-orebro-kommun-torpa-210-1413533,villor,"Maps Data: Google © 2026 Såld 23 jun. 2021 Torpa 210 Villa Järle, Örebro kommun 40 m² 2 rum 1,1 ha Slutpris 500 000 kr +1 % Fastighetsbyrån Örebro",2021,6,2,Järle,20.0,0.0,0.0,sommar,1,0,mini (<40)
3980000,0.0,86.0,3.0,2021-06-23,2.0,46279.0,Villa Sörby/Eklunda,https://www.hemnet.se/salda/villa-3rum-sorby-eklunda-orebro-kommun-sodra-kalltorpsvagen-4-1413383,villor,"Maps Data: Google © 2026 Såld 23 jun. 2021 Södra Källtorpsvägen 4 Villa Sörby/Eklunda, Örebro kommun 86+70 m² 3 rum 500 m² Slutpris 3 980 000 kr +2 % HusmanHagberg Örebro",2021,6,2,Sörby/Eklunda,28.7,0.0,0.0,sommar,1,0,stor (80-100)
3220000,0.0,106.0,5.0,2021-06-23,24.0,30377.0,Villa Garphyttan,https://www.hemnet.se/salda/villa-5rum-garphyttan-orebro-kommun-skoghallsvagen-15-1413308,villor,"Maps Data: Google © 2026 Såld 23 jun. 2021 Skoghallsvägen 15 Villa Garphyttan, Örebro kommun 106+56 m² 5 rum 838 m² Slutpris 3 220 000 kr +24 % LF Fastighetsförmedling Örebro",2021,6,2,Garphyttan,21.2,0.0,0.0,sommar,1,0,xl (100-150)
2800000,0.0,158.0,6.0,2021-06-23,8.0,17722.0,Villa Odensbacken,https://www.hemnet.se/salda/villa-6rum-odensbacken-orebro-kommun-kvarnvagen-16-1412827,villor,"Maps Data: Google © 2026 Såld 23 jun. 2021 Kvarnvägen 16 Villa Odensbacken, Örebro kommun 158+24 m² 6 rum 820 m² Slutpris 2 800 000 kr +8 % LF Fastighetsförmedling Örebro",2021,6,2,Odensbacken,26.3,0.0,0.0,sommar,1,0,xxl (150+)
1800000,0.0,34.0,3.0,2021-06-23,29.0,52941.0,Fritidshus Ervalla,https://www.hemnet.se/salda/villa-3rum-ervalla-orebro-kommun-skogsberg-315-1413690,villor,"Maps Data: Google © 2026 Såld 23 jun. 2021 Skogsberg 315 Fritidshus Ervalla, Örebro kommun 34 m² 3 rum Slutpris 1 800 000 kr +29 % Mäklarhuset Örebro",2021,6,2,Fritidshus Ervalla,11.3,0.0,0.0,sommar,1,0,mini (<40)
2650000,0.0,87.0,4.0,2021-06-23,13.0,30460.0,Villa Kårsta,https://www.hemnet.se/salda/villa-4rum-karsta-orebro-kommun-mollevagen-18-1413245,villor,"Maps Data: Google © 2026 Såld 23 jun. 2021 Möllevägen 18 Villa Kårsta, Örebro kommun 87 m² 4 rum 2 630 m² Slutpris 2 650 000 kr +13 % Bjurfors Örebro",2021,6,2,Kårsta,21.8,0.0,0.0,sommar,1,0,stor (80-100)
6150000,0.0,124.0,4.0,2021-06-22,-5.0,49597.0,Villa Adolfsberg,https://www.hemnet.se/salda/villa-4rum-adolfsberg-orebro-kommun-arlaborgsvagen-9-1412523,villor,"Maps Data: Google © 2026 Såld 22 jun. 2021 Arlaborgsvägen 9 Villa Adolfsberg, Örebro kommun 124+114 m² 4 rum 918 m² Balkong Uteplats Slutpris 6 150 000 kr -5 % Fastighetsbyrån Örebro",2021,6,2,Adolfsberg,31.0,0.0,0.0,sommar,0,1,xl (100-150)
